,GAME_ORDER,YEAR,DATE,GAME_NUMBER,WEEK,PLAYER,AGE,TEAM,OPPONENT,RESULT,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,RUSHING_1D,RUSHING_YBC,RUSHING_YBC_ATT,RUSHING_YAC,RUSHING_YAC_ATT,RUSHING_BRKTKL,RUSHING_ATT_BR,RECEIVING_TGT,RECEIVING_REC,RECEIVING_YDS,RECEIVING_TD,RECEIVING_1D,RECEIVING_YBC,RECEIVING_YBC_R,RECEIVING_YAC,RECEIVING_YAC_R,RECEIVING_ADOT,RECEIVING_BRKTKL,RECEIVING_REC_BR,RECEIVING_DROP,RECEIVING_DROP_PCT,RECEIVING_INT,RECEIVING_RAT,PASSING_CMP,PASSING_ATT,PASSING_CMP_PCT,PASSING_YDS,PASSING_TD,PASSING_INT,PASSING_RATE,PASSING_SK,PASSING_YDS1,PASSING_Y_A,PASSING_AY_A
64,64.0,2023.0,2023-10-23,7.0,7.0,Christian McCaffrey,27.138,SFO,MIN,L 17-22,15.0,45.0,1.0,4.0,28.0,1.9,17.0,1.1,1.0,15.0,3.0,3.0,51.0,1.0,2.0,-1.0,-0.3,52.0,17.3,-0.3,0.0,0.0,0.0,0.0,0.0,158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65.0,2023.0,2023-10-29,8.0,8.0,Christian McCaffrey,27.144,SFO,CIN,L 17-31,12.0,54.0,1.0,4.0,37.0,3.1,17.0,1.4,0.0,0.0,7.0,6.0,64.0,1.0,3.0,22.0,3.7,42.0,7.0,3.1,0.0,0.0,0.0,0.0,0.0,144.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66.0,2023.0,2023-11-12,9.0,10.0,Christian McCaffrey,27.158,SFO,JAX,W 34-3,16.0,95.0,0.0,6.0,68.0,4.3,27.0,1.7,0.0,0.0,10.0,6.0,47.0,0.0,2.0,-4.0,-0.7,51.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67.0,2023.0,2023-11-19,10.0,11.0,Christian McCaffrey,27.165,SFO,TAM,W 27-14,21.0,78.0,0.0,4.0,56.0,2.7,22.0,1.0,1.0,21.0,5.0,5.0,25.0,1.0,2.0,8.0,1.6,17.0,3.4,1.6,0.0,0.0,0.0,0.0,0.0,127.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68.0,2023.0,2023-11-23,11.0,12.0,Christian McCaffrey,27.169,SFO,SEA,W 31-13,19.0,114.0,2.0,8.0,89.0,4.7,25.0,1.3,0.0,0.0,6.0,5.0,25.0,0.0,1.0,16.0,3.2,9.0,1.8,4.0,0.0,0.0,0.0,0.0,1.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69.0,2023.0,2023-12-03,12.0,13.0,Christian McCaffrey,27.179,SFO,PHI,W 42-19,17.0,93.0,1.0,7.0,51.0,3.0,42.0,2.5,1.0,17.0,4.0,3.0,40.0,0.0,1.0,21.0,7.0,19.0,6.3,8.3,0.0,0.0,0.0,0.0,0.0,106.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,2018.0,2018-09-09,1.0,1.0,Tyreek Hill,24.192,KAN,LAC,W 38-28,2.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,8.0,7.0,169.0,2.0,6.0,95.0,13.6,74.0,10.6,17.9,0.0,0.0,0.0,0.0,0.0,158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,1.0,2018.0,2018-09-16,2.0,2.0,Tyreek Hill,24.199,KAN,PIT,W 42-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,90.0,1.0,4.0,54.0,10.8,36.0,7.2,15.3,0.0,0.0,0.0,0.0,0.0,158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2.0,2018.0,2018-09-23,3.0,3.0,Tyreek Hill,24.206,KAN,SFO,W 38-27,2.0,5.0,0.0,1.0,4.0,2.0,1.0,0.5,0.0,0.0,5.0,2.0,51.0,0.0,2.0,37.0,18.5,14.0,7.0,25.8,1.0,2.0,0.0,0.0,0.0,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,3.0,2018.0,2018-10-01,4.0,4.0,Tyreek Hill,24.214,KAN,DEN,W 27-23,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,9.0,54.0,0.0,3.0,29.0,3.2,25.0,2.8,7.0,0.0,0.0,1.0,7.7,0.0,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,4.0,2018.0,2018-10-07,5.0,5.0,Tyreek Hill,24.22,KAN,JAX,W 30-14,2.0,26.0,0.0,1.0,24.0,12.0,2.0,1.0,0.0,0.0,7.0,4.0,61.0,0.0,3.0,43.0,10.8,18.0,4.5,18.7,0.0,0.0,0.0,0.0,1.0,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,5.0,2018.0,2018-10-14,6.0,6.0,Tyreek Hill,24.227,KAN,NWE,L 40-43,1.0,0.0,0.0,0.0,-6.0,-6.0,6.0,6.0,0.0,0.0,12.0,7.0,142.0,3.0,5.0,106.0,15.1,36.0,5.1,14.8,0.0,0.0,0.0,0.0,0.0,139.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,6.0,2018.0,2018-10-21,7.0,7.0,Tyreek Hill,24.234,KAN,CIN,W 45-10,2.0,8.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,10.0,7.0,68.0,1.0,4.0,31.0,4.4,37.0,5.3,12.5,0.0,0.0,2.0,20.0,1.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,7.0,2018.0,2018-10-28,8.0,8.0,Tyreek Hill,24.241,KAN,DEN,W 30-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,70.0,0.0,3.0,37.0,12.3,33.0,11.0,11.0,1.0,3.0,0.0,0.0,0.0,116.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,8.0,2018.0,2018-11-04,9.0,9.0,Tyreek Hill,24.248,KAN,CLE,W 37-21,2.0,16.0,0.0,1.0,13.0,6.5,3.0,1.5,0.0,0.0,5.0,4.0,69.0,0.0,2.0,41.0,10.3,28.0,7.0,14.0,0.0,0.0,0.0,0.0,1.0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,9.0,2018.0,2018-11-11,10.0,10.0,Tyreek Hill,24.255,KAN,ARI,W 26-14,1.0,20.0,0.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0,10.0,7.0,117.0,2.0,4.0,68.0,9.7,49.0,7.0,11.8,1.0,7.0,0.0,0.0,0.0,148.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,10.0,2018.0,2018-11-19,11.0,11.0,Tyreek Hill,24.263,KAN,LAR,L 51-54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,215.0,2.0,8.0,165.0,16.5,50.0,5.0,17.9,0.0,0.0,0.0,0.0,1.0,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,11.0,2018.0,2018-12-02,12.0,13.0,Tyreek Hill,24.276,KAN,OAK,W 40-33,2.0,37.0,0.0,1.0,35.0,17.5,2.0,1.0,0.0,0.0,6.0,1.0,13.0,0.0,1.0,12.0,12.0,1.0,1.0,21.3,0.0,0.0,1.0,16.7,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,12.0,2018.0,2018-12-09,13.0,14.0,Tyreek Hill,24.283,KAN,BAL,W 27-24,1.0,6.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,14.0,8.0,139.0,0.0,6.0,48.0,6.0,91.0,11.4,13.7,0.0,0.0,2.0,14.3,1.0,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,13.0,2018.0,2018-12-13,14.0,15.0,Tyreek Hill,24.287,KAN,LAC,L 28-29,3.0,-5.0,0.0,0.0,-6.0,-2.0,1.0,0.3,0.0,0.0,7.0,4.0,46.0,0.0,1.0,36.0,9.0,10.0,2.5,13.1,0.0,0.0,0.0,0.0,0.0,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,14.0,2018.0,2018-12-23,15.0,16.0,Tyreek Hill,24.297,KAN,SEA,L 31-38,2.0,17.0,0.0,0.0,13.0,6.5,4.0,2.0,0.0,0.0,9.0,4.0,74.0,0.0,4.0,53.0,13.3,21.0,5.3,13.9,0.0,0.0,0.0,0.0,0.0,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,15.0,2018.0,2018-12-30,16.0,17.0,Tyreek Hill,24.304,KAN,OAK,W 35-3,1.0,15.0,1.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,7.0,5.0,101.0,1.0,4.0,51.0,10.2,50.0,10.0,16.9,1.0,5.0,0.0,0.0,1.0,113.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,16.0,2019.0,2019-09-08,1.0,1.0,Tyreek Hill,25.191,KAN,JAX,W 40-26,1.0,5.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,2.0,16.0,0.0,1.0,16.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,17.0,2019.0,2019-10-13,6.0,6.0,Tyreek Hill,25.226,KAN,HOU,L 24-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,80.0,2.0,3.0,71.0,14.2,9.0,1.8,17.1,2.0,2.5,0.0,0.0,0.0,116.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,18.0,2019.0,2019-10-17,7.0,7.0,Tyreek Hill,25.23,KAN,DEN,W 30-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,74.0,1.0,1.0,33.0,11.0,41.0,13.7,16.8,0.0,0.0,0.0,0.0,0.0,143.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,19.0,2019.0,2019-10-27,8.0,8.0,Tyreek Hill,25.24,KAN,GNB,L 24-31,1.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,9.0,6.0,76.0,0.0,5.0,57.0,9.5,19.0,3.2,13.4,0.0,0.0,0.0,0.0,0.0,92.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,20.0,2019.0,2019-11-03,9.0,9.0,Tyreek Hill,25.247,KAN,MIN,W 26-23,1.0,5.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,9.0,6.0,140.0,1.0,6.0,127.0,21.2,13.0,2.2,17.7,0.0,0.0,0.0,0.0,0.0,146.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,21.0,2019.0,2019-11-10,10.0,10.0,Tyreek Hill,25.254,KAN,TEN,L 32-35,1.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,19.0,11.0,157.0,1.0,8.0,88.0,8.0,69.0,6.3,12.5,1.0,11.0,2.0,10.5,0.0,102.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,22.0,2019.0,2019-11-18,11.0,11.0,Tyreek Hill,25.262,KAN,LAC,W 24-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,23.0,2019.0,2019-12-01,12.0,13.0,Tyreek Hill,25.275,KAN,OAK,W 40-9,1.0,-4.0,0.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,8.0,5.0,55.0,0.0,4.0,18.0,3.6,37.0,7.4,7.4,0.0,0.0,1.0,12.5,0.0,82.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,24.0,2019.0,2019-12-08,13.0,14.0,Tyreek Hill,25.282,KAN,NWE,W 23-16,2.0,8.0,0.0,0.0,-1.0,-0.5,9.0,4.5,0.0,0.0,8.0,6.0,62.0,0.0,3.0,21.0,3.5,41.0,6.8,7.8,0.0,0.0,0.0,0.0,0.0,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,25.0,2019.0,2019-12-15,14.0,15.0,Tyreek Hill,25.289,KAN,DEN,W 23-3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,67.0,2.0,3.0,57.0,11.4,10.0,2.0,9.7,0.0,0.0,0.0,0.0,1.0,101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,26.0,2019.0,2019-12-22,15.0,16.0,Tyreek Hill,25.296,KAN,CHI,W 26-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,72.0,0.0,4.0,50.0,10.0,22.0,4.4,10.0,1.0,5.0,0.0,0.0,0.0,118.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,27.0,2019.0,2019-12-29,16.0,17.0,Tyreek Hill,25.303,KAN,LAC,W 31-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,61.0,0.0,1.0,47.0,11.8,14.0,3.5,11.6,0.0,0.0,0.0,0.0,1.0,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,28.0,2020.0,2020-09-10,1.0,1.0,Tyreek Hill,26.193,KAN,HOU,W 34-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,46.0,1.0,3.0,25.0,5.0,21.0,4.2,8.2,0.0,0.0,0.0,0.0,0.0,138.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,29.0,2020.0,2020-09-20,2.0,2.0,Tyreek Hill,26.203,KAN,LAC,W 23-20,1.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,11.0,5.0,99.0,1.0,4.0,74.0,14.8,25.0,5.0,12.0,1.0,5.0,1.0,9.1,0.0,107.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,30.0,2020.0,2020-09-28,3.0,3.0,Tyreek Hill,26.211,KAN,BAL,W 34-20,2.0,25.0,0.0,1.0,22.0,11.0,3.0,1.5,0.0,0.0,6.0,5.0,77.0,1.0,4.0,52.0,10.4,25.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,31.0,2020.0,2020-10-05,4.0,4.0,Tyreek Hill,26.218,KAN,NWE,W 26-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,64.0,1.0,4.0,36.0,9.0,28.0,7.0,17.8,0.0,0.0,0.0,0.0,0.0,141.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,32.0,2020.0,2020-10-11,5.0,5.0,Tyreek Hill,26.224,KAN,LVR,L 32-40,3.0,15.0,1.0,1.0,15.0,5.0,0.0,0.0,0.0,0.0,6.0,3.0,78.0,0.0,3.0,71.0,23.7,7.0,2.3,30.7,2.0,1.5,0.0,0.0,0.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,33.0,2020.0,2020-10-19,6.0,6.0,Tyreek Hill,26.232,KAN,BUF,W 26-17,1.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,20.0,0.0,0.0,8.0,2.7,12.0,4.0,2.7,0.0,0.0,0.0,0.0,0.0,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,34.0,2020.0,2020-10-25,7.0,7.0,Tyreek Hill,26.238,KAN,DEN,W 43-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,55.0,1.0,3.0,21.0,3.5,34.0,5.7,9.7,1.0,6.0,0.0,0.0,0.0,108.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,35.0,2020.0,2020-11-01,8.0,8.0,Tyreek Hill,26.245,KAN,NYJ,W 35-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,98.0,2.0,3.0,81.0,20.3,17.0,4.3,21.7,0.0,0.0,0.0,0.0,0.0,149.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,36.0,2020.0,2020-11-08,9.0,9.0,Tyreek Hill,26.252,KAN,CAR,W 33-31,1.0,8.0,0.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,18.0,9.0,113.0,2.0,6.0,91.0,10.1,22.0,2.4,12.4,0.0,0.0,1.0,5.6,0.0,106.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,37.0,2020.0,2020-11-22,10.0,11.0,Tyreek Hill,26.266,KAN,LVR,W 35-31,2.0,-2.0,0.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,14.0,11.0,102.0,1.0,6.0,59.0,5.4,43.0,3.9,7.1,0.0,0.0,0.0,0.0,0.0,120.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,38.0,2020.0,2020-11-29,11.0,12.0,Tyreek Hill,26.273,KAN,TAM,W 27-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,269.0,3.0,8.0,188.0,14.5,81.0,6.2,15.1,4.0,3.3,0.0,0.0,0.0,158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,39.0,2020.0,2020-12-06,12.0,13.0,Tyreek Hill,26.28,KAN,DEN,W 22-16,1.0,30.0,0.0,1.0,30.0,30.0,0.0,0.0,0.0,0.0,11.0,6.0,58.0,0.0,3.0,27.0,4.5,31.0,5.2,9.4,0.0,0.0,2.0,18.2,0.0,69.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,40.0,2020.0,2020-12-13,13.0,14.0,Tyreek Hill,26.287,KAN,MIA,W 33-27,1.0,32.0,1.0,1.0,20.0,20.0,12.0,12.0,1.0,1.0,7.0,3.0,79.0,1.0,3.0,57.0,19.0,22.0,7.3,21.0,0.0,0.0,0.0,0.0,1.0,84.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,41.0,2020.0,2020-12-20,14.0,15.0,Tyreek Hill,26.294,KAN,NOR,W 32-29,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,53.0,1.0,4.0,41.0,6.8,12.0,2.0,6.4,0.0,0.0,1.0,10.0,0.0,107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,42.0,2020.0,2020-12-27,15.0,16.0,Tyreek Hill,26.301,KAN,ATL,W 17-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,65.0,0.0,3.0,11.0,2.8,54.0,13.5,13.3,0.0,0.0,0.0,0.0,0.0,102.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,43.0,2021.0,2021-09-12,1.0,1.0,Tyreek Hill,27.195,KAN,CLE,W 33-29,1.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,15.0,11.0,197.0,1.0,8.0,147.0,13.4,50.0,4.5,15.4,0.0,0.0,0.0,0.0,0.0,137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,44.0,2021.0,2021-09-19,2.0,2.0,Tyreek Hill,27.202,KAN,BAL,L 35-36,1.0,15.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,0.0,1.0,1.0,0.3,13.0,4.3,4.3,1.0,3.0,0.0,0.0,0.0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,45.0,2021.0,2021-09-26,3.0,3.0,Tyreek Hill,27.209,KAN,LAC,L 24-30,1.0,11.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,7.0,5.0,56.0,0.0,3.0,36.0,7.2,20.0,4.0,12.3,0.0,0.0,0.0,0.0,0.0,94.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,46.0,2021.0,2021-10-03,4.0,4.0,Tyreek Hill,27.216,KAN,PHI,W 42-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,186.0,3.0,9.0,143.0,13.0,43.0,3.9,13.6,2.0,5.5,0.0,0.0,0.0,158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,47.0,2021.0,2021-10-10,5.0,5.0,Tyreek Hill,27.223,KAN,BUF,L 20-38,1.0,15.0,0.0,0.0,7.0,7.0,8.0,8.0,0.0,0.0,13.0,7.0,63.0,0.0,4.0,20.0,2.9,43.0,6.1,5.9,1.0,7.0,2.0,15.4,1.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,48.0,2021.0,2021-10-17,6.0,6.0,Tyreek Hill,27.23,KAN,WAS,W 31-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,76.0,1.0,6.0,51.0,5.7,25.0,2.8,6.2,1.0,9.0,1.0,8.3,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,49.0,2021.0,2021-10-24,7.0,7.0,Tyreek Hill,27.237,KAN,TEN,L 3-27,1.0,18.0,0.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,9.0,6.0,49.0,0.0,3.0,45.0,7.5,4.0,0.7,7.1,0.0,0.0,2.0,22.2,0.0,80.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,50.0,2021.0,2021-11-01,8.0,8.0,Tyreek Hill,27.245,KAN,NYG,W 20-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,94.0,1.0,9.0,37.0,3.1,57.0,4.8,10.1,2.0,6.0,0.0,0.0,0.0,97.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,51.0,2021.0,2021-11-07,9.0,9.0,Tyreek Hill,27.251,KAN,GNB,W 13-7,1.0,-4.0,0.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,11.0,4.0,37.0,0.0,3.0,30.0,7.5,7.0,1.8,18.1,0.0,0.0,0.0,0.0,0.0,46.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,52.0,2021.0,2021-11-14,10.0,10.0,Tyreek Hill,27.258,KAN,LVR,W 41-14,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,7.0,83.0,2.0,5.0,46.0,6.6,37.0,5.3,13.0,2.0,3.5,0.0,0.0,0.0,134.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,53.0,2021.0,2021-11-21,11.0,11.0,Tyreek Hill,27.265,KAN,DAL,W 19-9,1.0,33.0,0.0,1.0,33.0,33.0,0.0,0.0,0.0,0.0,11.0,9.0,77.0,0.0,6.0,29.0,3.2,48.0,5.3,4.6,0.0,0.0,1.0,9.1,0.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,54.0,2021.0,2021-12-05,12.0,13.0,Tyreek Hill,27.279,KAN,DEN,W 22-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,22.0,0.0,2.0,6.0,3.0,16.0,8.0,9.4,0.0,0.0,1.0,20.0,1.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,55.0,2021.0,2021-12-12,13.0,14.0,Tyreek Hill,27.286,KAN,LVR,W 48-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,76.0,0.0,2.0,62.0,15.5,14.0,3.5,15.5,1.0,4.0,0.0,0.0,0.0,118.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,56.0,2021.0,2021-12-16,14.0,15.0,Tyreek Hill,27.29,KAN,LAC,W 34-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,148.0,1.0,8.0,101.0,8.4,47.0,3.9,7.3,0.0,0.0,0.0,0.0,0.0,139.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,57.0,2021.0,2021-12-26,15.0,16.0,Tyreek Hill,27.3,KAN,PIT,W 36-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,19.0,0.0,2.0,14.0,7.0,5.0,2.5,7.0,0.0,0.0,0.0,0.0,0.0,106.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,58.0,2021.0,2022-01-02,16.0,17.0,Tyreek Hill,27.307,KAN,CIN,L 31-34,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,6.0,40.0,0.0,3.0,26.0,4.3,14.0,2.3,12.5,0.0,0.0,0.0,0.0,0.0,68.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,59.0,2022.0,2022-09-11,1.0,1.0,Tyreek Hill,28.194,MIA,NWE,W 20-7,1.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,12.0,8.0,94.0,0.0,5.0,54.0,6.8,40.0,5.0,9.1,0.0,0.0,1.0,8.3,0.0,90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,60.0,2022.0,2022-09-18,2.0,2.0,Tyreek Hill,28.201,MIA,BAL,W 42-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,190.0,2.0,6.0,126.0,11.5,64.0,5.8,10.6,4.0,2.8,1.0,7.7,1.0,126.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
